aluno_id,ano_letivo,nivel,ano_turma,turma,disciplina,fase,nota_exame_original,escala_original,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif,cfd,epoca_atipica
775,2012/2013,Ensino Secundário,11º,12/13 - 11º ANO A,GEO.DESC.A,CE2,35,0-200,3.5,16,17,17,16,16,False
775,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,MAT.A,CE1,121,0-200,12.1,16,15,14,15,14,False
775,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,MAT.A,CE2,99,0-200,9.9,16,15,14,15,14,False
775,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,PORT.,CE1,120,0-200,12.0,10,11,11,12,12,False
776,2012/2013,Ensino Secundário,11º,12/13 - 11º ANO A,FÍS.QUÍM.A,CE1,54,0-200,5.4,9,10,8,10,9,False
776,2012/2013,Ensino Secundário,11º,12/13 - 11º ANO A,FÍS.QUÍM.A,CE2,54,0-200,5.4,9,10,8,10,9,False
776,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,PORT.,CE1,111,0-200,11.1,9,8,8,11,11,False
777,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,BIO.GEO.,CE1,135,0-200,13.5,9,10,11,12,13,False
777,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,MAT.A,CE1,85,0-200,8.5,10,9,8,10,10,False
777,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,PORT.,CE1,95,0-200,9.5,10,10,11,11,11,False
779,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO B,ECON.A,CE1,107,0-200,10.7,10,10,11,12,12,False
779,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO B,FILO.,CE1,151,0-200,15.1,15,14,14,15,15,False
779,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO B,MAT.A,CE1,96,0-200,9.6,10,10,11,13,12,False
779,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO B,PORT.,CE1,116,0-200,11.6,12,11,12,13,13,False
781,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,BIO.GEO.,CE1,125,0-200,12.5,8,10,10,10,11,False
781,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,63,0-200,6.3,9,10,10,10,9,False
781,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,FÍS.QUÍM.A,CE2,70,0-200,7.0,9,10,10,10,9,False
781,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,MAT.A,CE1,126,0-200,12.6,8,8,11,10,11,False
781,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE1,105,0-200,10.5,12,12,13,12,12,False
785,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,BIO.GEO.,CE1,67,0-200,6.7,11,11,11,11,10,False
785,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE1,115,0-200,11.5,11,9,10,12,12,False
785,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE2,70,0-200,7.0,11,9,10,12,12,False
785,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,MAT.A,CE1,135,0-200,13.5,14,16,17,13,14,False
785,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,MAT.A,CE2,150,0-200,15.0,14,16,17,13,14,False
785,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,PORT.,CE1,105,0-200,10.5,12,14,14,13,12,False
787,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE1,45,0-200,4.5,13,15,16,16,13,False
787,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,GEOG.A,CE1,122,0-200,12.2,13,13,13,14,13,False
787,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,PORT.,CE1,59,0-200,5.9,11,9,11,11,10,False
788,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,BIO.GEO.,CE1,158,0-200,15.8,17,16,17,18,18,False
788,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,BIO.GEO.,CE2,177,0-200,17.7,17,16,17,18,18,False
788,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE1,155,0-200,15.5,17,16,17,18,18,False
788,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE2,183,0-200,18.3,17,16,17,18,18,False
788,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,MAT.A,CE1,141,0-200,14.1,18,18,19,18,18,False
788,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,MAT.A,CE2,165,0-200,16.5,18,18,19,18,18,False
788,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,PORT.,CE1,169,0-200,16.9,15,17,17,17,17,False
790,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,143,0-200,14.3,17,17,17,17,16,False
790,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,HIST. B,CE1,161,0-200,16.1,16,17,17,17,17,False
790,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,179,0-200,17.9,17,16,18,18,18,False
790,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,119,0-200,11.9,14,16,17,16,15,False
790,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE2,131,0-200,13.1,14,16,17,16,15,False
792,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,152,0-200,15.2,16,16,17,17,16,False
792,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE2,148,0-200,14.8,16,16,17,17,16,False
792,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,159,0-200,15.9,15,17,17,17,17,False
792,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,181,0-200,18.1,17,16,17,17,17,False
792,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,167,0-200,16.7,16,16,16,16,16,False
793,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,145,0-200,14.5,14,14,14,15,15,False
793,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FILO.,CE1,147,0-200,14.7,18,17,16,17,17,False
793,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,160,0-200,16.0,13,14,14,14,15,False
793,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,161,0-200,16.1,15,15,16,16,16,False
793,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE2,165,0-200,16.5,15,15,16,16,16,False
793,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,137,0-200,13.7,16,14,14,14,14,False
794,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,142,0-200,14.2,17,16,16,16,15,False
794,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE2,136,0-200,13.6,17,16,16,16,15,False
794,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,168,0-200,16.8,17,16,17,17,17,False
794,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE2,143,0-200,14.3,17,16,17,17,17,False
794,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,181,0-200,18.1,18,18,19,18,18,False
794,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE2,185,0-200,18.5,18,18,19,18,18,False
794,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,166,0-200,16.6,17,18,18,17,17,False
797,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,140,0-200,14.0,17,18,17,17,16,False
797,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE2,133,0-200,13.3,17,18,17,17,16,False
797,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE1,178,0-200,17.8,14,17,18,17,17,False
797,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,175,0-200,17.5,16,14,15,17,17,False
797,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,153,0-200,15.3,16,15,16,16,16,False
798,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO D,GEO.DESC.A,CE1,135,0-200,13.5,18,18,,5,14,False
798,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO D,HCA,CE1,128,0-200,12.8,15,16,15,16,15,False
798,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO D,HCA,CE2,105,0-200,10.5,15,16,15,16,15,False
798,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO D,DES.A,CE1,176,0-200,17.6,20,19,20,20,19,False
798,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO D,PORT.,CE1,123,0-200,12.3,16,16,17,15,14,False
800,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,137,0-200,13.7,17,16,16,17,17,False
800,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FILO.,CE1,180,0-200,18.0,19,19,19,19,19,False
800,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,178,0-200,17.8,17,17,18,18,18,False
800,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,199,0-200,19.9,19,19,20,20,20,False
800,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,160,0-200,16.0,17,18,17,17,17,False
802,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,95,0-200,9.5,10,8,9,10,10,False
802,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,101,0-200,10.1,7,9,10,10,10,False
802,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,96,0-200,9.6,12,13,14,13,12,False
804,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,150,0-200,15.0,14,15,14,14,14,False
804,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE1,170,0-200,17.0,19,19,20,19,19,False
804,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE2,200,0-200,20.0,19,19,20,19,19,False
804,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,171,0-200,17.1,18,17,17,17,17,False
804,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,136,0-200,13.6,14,14,14,14,14,False
806,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,77,0-200,7.7,14,15,16,15,13,False
806,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,FILO.,CE1,141,0-200,14.1,15,16,16,15,15,False
806,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,123,0-200,12.3,13,12,12,13,13,False
806,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE2,142,0-200,14.2,13,12,12,13,13,False
806,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,136,0-200,13.6,15,15,16,15,15,False
808,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,188,0-200,18.8,19,19,20,20,20,False
808,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,194,0-200,19.4,19,19,20,20,20,False
808,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,200,0-200,20.0,19,20,20,20,20,False
808,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,186,0-200,18.6,18,19,19,19,19,False
809,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FILO.,CE1,177,0-200,17.7,18,18,18,19,19,False
809,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,144,0-200,14.4,13,15,15,16,15,False
809,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,159,0-200,15.9,16,18,18,17,17,False
809,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,147,0-200,14.7,17,17,17,17,16,False
811,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,146,0-200,14.6,13,16,16,17,16,False
811,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,HIST. B,CE1,151,0-200,15.1,15,16,16,16,16,False
811,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,156,0-200,15.6,14,14,14,14,15,False
811,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,140,0-200,14.0,16,17,18,17,17,False
811,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE2,161,0-200,16.1,16,17,18,17,17,False
813,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,100,0-200,10.0,16,16,16,15,15,False
813,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE2,136,0-200,13.6,16,16,16,15,15,False
813,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,GEO.DESC.A,CE1,168,0-200,16.8,19,17,19,19,18,False
813,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,MAT.A,CE1,161,0-200,16.1,18,18,18,18,18,False
813,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,MAT.A,CE2,185,0-200,18.5,18,18,18,18,18,False
813,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,PORT.,CE1,115,0-200,11.5,12,13,13,13,13,False
814,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,BIO.GEO.,CE1,120,0-200,12.0,11,13,13,13,13,False
814,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,76,0-200,7.6,13,13,13,13,13,False
814,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,120,0-200,12.0,13,13,13,13,13,False
814,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,MAT.A,CE1,119,0-200,11.9,9,11,10,12,12,False
814,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,PORT.,CE1,141,0-200,14.1,14,16,14,15,15,False
816,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,FILO.,CE1,183,0-200,18.3,19,19,20,18,18,False
816,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,LIT.PORT.,CE1,188,0-200,18.8,17,18,18,18,18,False
816,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,HIST.A,CE1,180,0-200,18.0,18,18,19,19,19,False
816,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE1,180,0-200,18.0,18,18,20,19,19,False
817,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,116,0-200,11.6,16,15,15,16,15,False
817,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,GEO.DESC.A,CE1,138,0-200,13.8,16,14,16,15,15,False
817,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,MAT.A,CE1,139,0-200,13.9,14,15,15,15,15,False
817,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,MAT.A,CE2,107,0-200,10.7,14,15,15,15,15,False
817,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,PORT.,CE1,151,0-200,15.1,16,15,16,16,16,False
817,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,PORT.,CE2,105,0-200,10.5,16,15,16,16,16,False
825,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,187,0-200,18.7,19,19,19,19,19,False
825,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,GEO.DESC.A,CE1,198,0-200,19.8,20,20,20,20,20,False
825,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,MAT.A,CE1,190,0-200,19.0,19,19,19,19,19,False
825,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,PORT.,CE1,178,0-200,17.8,18,18,18,18,18,False
827,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE1,60,0-200,6.0,12,11,11,13,12,False
827,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE2,89,0-200,8.9,12,11,11,13,12,False
827,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,FILO.,CE1,118,0-200,11.8,15,14,13,13,13,False
827,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,FILO.,CE2,101,0-200,10.1,15,14,13,13,13,False
827,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,MAT.A,CE1,148,0-200,14.8,13,16,16,15,16,False
827,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,MAT.A,CE2,167,0-200,16.7,13,16,16,15,16,False
827,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,PORT.,CE1,112,0-200,11.2,9,10,10,11,11,False
832,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,BIO.GEO.,CE1,161,0-200,16.1,18,17,17,18,17,False
832,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,BIO.GEO.,CE2,147,0-200,14.7,18,17,17,18,17,False
832,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,155,0-200,15.5,18,18,18,18,18,False
832,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,180,0-200,18.0,18,18,18,18,18,False
832,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,MAT.A,CE1,192,0-200,19.2,19,19,19,19,19,False
832,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,PORT.,CE1,161,0-200,16.1,18,17,17,18,17,False
833,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE1,67,0-200,6.7,12,11,11,13,13,False
833,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE2,125,0-200,12.5,12,11,11,13,13,False
833,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,GEOG.A,CE1,118,0-200,11.8,14,13,14,14,14,False
833,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,GEOG.A,CE2,130,0-200,13.0,14,13,14,14,14,False
833,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,MAT.A,CE1,96,0-200,9.6,9,10,10,11,12,False
833,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,MAT.A,CE2,127,0-200,12.7,9,10,10,11,12,False
833,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,PORT.,CE1,49,0-200,4.9,9,10,10,10,10,False
833,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,PORT.,CE2,87,0-200,8.7,9,10,10,10,10,False
834,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE1,131,0-200,13.1,11,11,11,12,12,False
834,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,65,0-200,6.5,11,10,11,12,12,False
834,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,116,0-200,11.6,11,10,11,12,12,False
834,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE1,62,0-200,6.2,11,10,11,11,11,False
834,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE2,105,0-200,10.5,11,10,11,11,11,False
834,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE1,117,0-200,11.7,12,12,12,12,12,False
835,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,145,0-200,14.5,17,17,17,18,17,False
835,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE2,148,0-200,14.8,17,17,17,18,17,False
835,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,GEO.DESC.A,CE1,199,0-200,19.9,19,18,19,20,20,False
835,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,MAT.A,CE1,177,0-200,17.7,16,17,16,17,17,False
835,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,PORT.,CE1,141,0-200,14.1,17,17,17,17,16,False
837,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO C,FILO.,CE1,126,0-200,12.6,13,13,13,14,14,False
837,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO C,MACS,CE1,146,0-200,14.6,14,13,14,14,14,False
838,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE1,115,0-200,11.5,12,12,13,15,15,False
838,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE2,141,0-200,14.1,12,12,13,15,15,False
838,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,FILO.,CE1,126,0-200,12.6,14,14,14,14,14,False
838,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,FILO.,CE2,120,0-200,12.0,14,14,14,14,14,False
838,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,MAT.A,CE1,132,0-200,13.2,12,11,12,14,15,False
838,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,MAT.A,CE2,155,0-200,15.5,12,11,12,14,15,False
838,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,PORT.,CE1,105,0-200,10.5,13,13,13,14,13,False
838,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,PORT.,CE2,85,0-200,8.5,13,13,13,14,13,False
839,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE1,120,0-200,12.0,13,13,13,14,14,False
839,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE2,140,0-200,14.0,13,13,13,14,14,False
839,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,170,0-200,17.0,14,15,14,15,16,False
839,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE1,88,0-200,8.8,11,9,11,12,13,False
839,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE2,140,0-200,14.0,11,9,11,12,13,False
839,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE1,145,0-200,14.5,14,15,15,15,15,False
841,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,BIO.GEO.,CE1,106,0-200,10.6,9,10,10,11,11,False
841,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,81,0-200,8.1,10,11,10,11,11,False
841,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,121,0-200,12.1,10,11,10,11,11,False
841,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,MAT.A,CE1,127,0-200,12.7,14,14,15,13,13,False
841,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,MAT.A,CE2,142,0-200,14.2,14,14,15,13,13,False
841,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,PORT.,CE1,147,0-200,14.7,15,13,13,13,14,False
843,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE1,170,0-200,17.0,17,17,17,18,18,False
843,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,198,0-200,19.8,18,19,19,19,19,False
843,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE1,186,0-200,18.6,19,19,20,20,20,False
843,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE1,196,0-200,19.6,19,19,19,19,19,False
845,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,BIO.GEO.,CE1,146,0-200,14.6,18,17,17,18,17,False
845,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,BIO.GEO.,CE2,145,0-200,14.5,18,17,17,18,17,False
845,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,186,0-200,18.6,18,17,17,18,18,False
845,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,MAT.A,CE1,198,0-200,19.8,18,17,19,19,19,False
845,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,PORT.,CE1,155,0-200,15.5,17,16,16,16,16,False
846,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE1,133,0-200,13.3,10,9,10,13,13,False
846,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE2,118,0-200,11.8,10,9,10,13,13,False
846,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,GEOG.A,CE1,140,0-200,14.0,12,11,12,12,13,False
850,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,136,0-200,13.6,17,18,17,17,17,False
850,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE2,176,0-200,17.6,17,18,17,17,17,False
850,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,GEO.DESC.A,CE1,182,0-200,18.2,19,19,20,20,20,False
850,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,GEO.DESC.A,CE2,199,0-200,19.9,19,19,20,20,20,False
850,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,MAT.A,CE1,170,0-200,17.0,18,17,17,18,18,False
850,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,PORT.,CE1,157,0-200,15.7,16,16,17,17,17,False
851,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FILO.,CE1,148,0-200,14.8,14,14,14,14,14,False
851,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,147,0-200,14.7,14,14,13,14,14,False
851,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,MAT.A,CE1,150,0-200,15.0,11,10,10,11,12,False
851,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,PORT.,CE1,132,0-200,13.2,14,12,12,12,12,False
852,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE1,149,0-200,14.9,15,15,16,16,17,False
852,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE2,180,0-200,18.0,15,15,16,16,17,False
852,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,175,0-200,17.5,15,16,17,17,18,False
852,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,191,0-200,19.1,15,16,17,17,18,False
852,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE1,199,0-200,19.9,19,18,19,17,18,False
852,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE1,156,0-200,15.6,17,17,16,16,16,False
