aluno_id,ano_letivo,turma,disciplina,fase,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif
2446,2018/2019,18/19 - 12º ANO A1,MAT.A,CE2,15.7,12,12,12,14
2446,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,7.1,9,9,9,11
2447,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,12.6,12,12,13,13
2447,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,14.3,12,12,13,13
2447,2017/2018,17/18 - 11º ANO A1,GEO.DESC.A,CE1,13.0,14,17,19,20
2447,2017/2018,17/18 - 11º ANO A1,GEO.DESC.A,CE2,19.7,14,17,19,20
2447,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,16.1,14,16,15,16
2447,2018/2019,18/19 - 12º ANO A1,MAT.A,CE2,17.7,14,16,15,16
2447,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,10.9,13,12,13,14
2448,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,10.2,11,11,12,13
2448,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE2,15.1,11,11,12,13
2449,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,15.5,13,14,14,15
2449,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE2,11.5,13,14,14,15
2449,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,15.6,13,14,15,15
2449,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,14.8,13,14,15,15
2449,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,18.3,17,18,18,17
2449,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,15.5,15,15,15,16
2450,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE1,14.5,15,15,15,16
2450,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE2,11.9,15,15,15,16
2450,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,14.8,16,16,15,16
2450,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,16.8,16,16,15,16
2450,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,15.5,17,16,16,18
2450,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,14.7,16,16,16,16
2451,2017/2018,17/18 - 11º ANO B,ECON.A,CE1,6.6,9,9,9,11
2451,2017/2018,17/18 - 11º ANO B,GEOG.A,CE1,12.4,10,11,13,13
2451,2018/2019,18/19 - 12º ANO B,PORT.,CE1,10.6,10,10,10,10
2451,2018/2019,18/19 - 12º ANO B,PORT.,CE2,7.2,10,10,10,10
2452,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE1,13.5,14,14,15,16
2452,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,9.0,13,13,12,13
2452,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,16.0,11,12,11,12
2452,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,14.7,17,18,17,17
2453,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE1,10.5,11,12,12,13
2453,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE2,10.5,11,12,12,13
2453,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,9.5,13,11,11,12
2453,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,8.6,13,11,11,12
2454,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,9.0,12,11,12,12
2454,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE2,9.8,12,11,12,12
2454,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE1,14.5,17,17,17,15
2454,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE2,19.7,17,17,17,15
2454,2018/2019,18/19 - 12º ANO A3,MAT.A,CE1,11.1,9,8,9,10
2454,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,12.0,11,11,11,12
2455,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,8.9,9,10,11,12
2455,2017/2018,17/18 - 11º ANO A1,GEO.DESC.A,CE1,18.5,16,17,17,19
2456,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,18.1,17,17,16,17
2456,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,19.0,16,16,16,17
2456,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,17.3,18,16,16,18
2456,2018/2019,18/19 - 12º ANO A2,MAT.A,CE2,17.2,18,16,16,18
2456,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,14.6,15,16,15,17
2456,2018/2019,18/19 - 12º ANO A2,PORT.,CE2,15.3,15,16,15,17
2457,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,8.8,11,13,12,13
2457,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,13.2,13,11,12,12
2457,2017/2018,17/18 - 12º ANO B,PORT.,CE1,6.2,11,10,12,12
2458,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,13.8,9,11,10,12
2458,2016/2017,16/17 - 12º ANO B,PORT.,CE1,9.8,11,10,11,11
2489,2016/2017,16/17 - 12º ANO A2,MAT.A,CE1,10.7,11,11,13,14
2489,2016/2017,16/17 - 12º ANO A2,MAT.A,CE2,11.7,11,11,13,14
2489,2016/2017,16/17 - 12º ANO A2,PORT.,CE1,8.8,12,12,12,12
2494,2018/2019,18/19 - 11º ANO C,LIT.PORT.,CE1,11.5,16,16,16,17
2615,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,12.0,14,15,16,15
2615,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE1,19.3,15,18,18,19
2622,2018/2019,18/19 - 11º ANO C,MACS,CE1,17.2,19,19,20,20
2650,2018/2019,18/19 - 11º ANO D,GEO.DESC.A,CE1,14.2,18,17,16,17
2650,2018/2019,18/19 - 11º ANO D,HCA,CE1,16.1,15,15,16,15
2659,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,10.1,10,10,10,11
2659,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,7.8,11,11,11,11
2659,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE2,9.5,11,11,11,11
2662,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,10.6,14,14,13,14
2662,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE2,14.6,14,14,13,14
2663,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,15.8,16,16,16,16
2663,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,17.8,17,18,18,19
2664,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,18.8,16,17,17,16
2664,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,12.2,16,16,16,16
2664,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE2,17.6,16,16,16,16
2672,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,1.0,9,11,10,11
2672,2018/2019,18/19 - 11º ANO B1,ECON.A,CE2,14.4,9,11,10,11
2672,2018/2019,18/19 - 11º ANO B1,FILO.,CE1,9.8,10,9,10,11
2677,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,10.1,10,10,10,11
2677,2018/2019,18/19 - 11º ANO A1,FILO.,CE1,11.6,13,13,13,13
2678,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE2,12.6,15,15,15,16
2678,2017/2018,17/18 - 11º ANO A1,FILO.,CE1,15.2,16,17,17,17
2678,2017/2018,17/18 - 11º ANO A1,FILO.,CE2,18.2,16,17,17,17
2678,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,17.7,18,18,17,17
2678,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,18.7,16,18,17,17
2678,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,19.2,17,17,17,17
2853,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,14.8,13,10,10,10
2853,2018/2019,18/19 - 12º ANO A2,MAT.A,CE2,14.5,13,10,10,10
2853,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,9.5,9,10,11,11
2862,2018/2019,18/19 - 11º ANO A1,FILO.,CE1,14.2,13,14,14,15
2869,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,12.8,12,12,12,14
2869,2018/2019,18/19 - 11º ANO B1,FILO.,CE1,14.0,12,13,13,14
2895,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,5.2,8,9,9,13
